pickup_lat,pickup_lon,delivery_lat,delivery_lon,distance,weight,market_index,quote_signal,posted_rate,month,day_of_week,quarter,is_weekend,equip_Dry Van,equip_Flatbed,equip_Reefer
33.28832,-116.67935,37.15706,-86.77499,1994.2,30072.0,1.26133,1.93254,4374.54,7,1,3,0,False,False,True
39.55328,-72.18051,33.07921,-119.79528,3089.5,28362.0,1.27348,2.32625,5737.5,7,1,3,0,True,False,False
33.22353,-115.24994,40.00674,-73.7984,2691.0,37157.0,1.25116,1.9963,5800.11,7,1,3,0,False,False,True
41.67681,-78.56704,39.55328,-72.18051,445.0,23382.0,1.21093,1.97858,968.4,7,1,3,0,True,False,False
39.41104,-91.1245,31.80442,-88.25195,660.9,27025.0,1.22814,1.92004,1466.16,7,1,3,0,True,False,False
35.03488,-113.18895,34.15334,-79.74475,2181.6,42101.0,1.26366,2.17203,4253.1,7,1,3,0,True,False,False
35.56802,-89.52871,39.55328,-72.18051,1132.6,36262.0,1.21149,1.89142,2551.17,7,1,3,0,False,False,True
33.45894,-94.78556,39.27463,-69.5,1687.7,32555.0,1.18789,2.05072,3565.25,7,1,3,0,False,True,False
41.31561,-85.36206,33.07921,-119.79528,2267.4,35472.0,1.1721,1.98552,4869.46,7,1,3,0,False,False,True
28.61374,-95.89569,39.41104,-91.1245,915.6,23492.0,1.22102,2.13885,1882.94,7,1,3,0,True,False,False
33.60973,-82.29994,31.37602,-86.10743,323.1,34577.0,1.22741,1.39,909.27,7,1,3,0,False,False,True
43.61923,-84.04517,28.35765,-86.94782,1262.7,29843.0,1.24366,2.1451,2488.57,7,1,3,0,True,False,False
38.16908,-72.74564,28.56624,-116.70249,2948.2,32706.0,1.23942,2.2977,5477.69,7,1,3,0,True,False,False
41.97663,-84.45902,34.6357,-83.28506,600.0,18853.0,1.16398,2.1576,1231.82,7,1,3,0,True,False,False
33.45794,-86.72789,31.83025,-94.38343,545.1,44568.0,1.23859,1.42815,1479.55,7,1,3,0,False,False,True
44.30296,-87.52871,34.15334,-79.74475,949.6,35090.0,1.24599,1.7442,2318.57,7,1,3,0,False,False,True
33.31075,-110.3123,35.39918,-109.59792,182.6,30432.0,1.25641,1.46841,491.96,7,1,3,0,True,False,False
29.50969,-98.40059,39.87206,-85.62931,1224.0,29035.0,1.32343,2.10225,2513.37,7,2,3,0,True,False,False
35.56802,-89.52871,30.50134,-92.65374,494.8,33462.0,1.28013,1.72079,1180.47,7,2,3,0,True,False,False
35.37376,-77.47605,42.80915,-76.89973,624.4,39247.0,1.30171,1.64865,1545.31,7,2,3,0,False,False,True
39.41104,-91.1245,43.61923,-84.04517,575.8,10356.0,1.33004,1.807,1349.51,7,2,3,0,False,False,True
39.6218,-88.48008,33.45894,-94.78556,659.0,21427.0,1.31741,1.75863,1595.7,7,2,3,0,False,False,True
30.50134,-92.65374,30.71157,-94.7655,160.1,37016.0,1.27097,1.39,531.33,7,2,3,0,False,False,True
33.31075,-110.3123,34.84933,-86.2894,1607.4,29212.0,1.3392,1.84382,3745.55,7,2,3,0,False,False,True
33.60973,-82.29994,28.56624,-116.70249,2360.1,17672.0,1.27674,2.11821,4736.47,7,2,3,0,False,True,False
43.96975,-71.05842,33.45894,-94.78556,1662.5,20218.0,1.33946,2.13709,3269.88,7,2,3,0,True,False,False
33.45794,-86.72789,28.75668,-115.87725,2063.2,39005.0,1.30841,1.86952,4781.12,7,2,3,0,False,False,True
40.00674,-73.7984,32.54628,-92.31888,1351.3,35439.0,1.32544,1.8373,3162.43,7,2,3,0,False,False,True
33.07921,-119.79528,28.35765,-86.94782,2366.2,35756.0,1.3452,2.08286,4778.73,7,2,3,0,True,False,False
39.71695,-78.12481,43.96975,-71.05842,536.7,29669.0,1.34894,1.75437,1284.21,7,2,3,0,False,True,False
44.30296,-87.52871,41.31561,-85.36206,297.1,18819.0,1.28273,1.54925,763.11,7,2,3,0,False,False,True
33.07921,-119.79528,40.00674,-73.7984,2987.1,32076.0,1.34203,2.02609,6312.38,7,2,3,0,False,False,True
37.36588,-87.47153,29.87534,-99.85456,1038.5,47500.0,1.31373,1.9586,2299.33,7,2,3,0,True,False,False
28.75668,-115.87725,35.98195,-82.78379,2293.6,34221.0,1.28902,2.13272,4552.61,7,2,3,0,True,False,False
31.80442,-88.25195,31.98691,-84.48897,267.0,38508.0,1.35847,1.47599,713.38,7,2,3,0,True,False,False
31.88294,-98.58097,38.52567,-88.85948,851.0,31494.0,1.32312,1.76218,2054.62,7,2,3,0,False,True,False
35.29792,-87.18651,31.88294,-98.58097,822.4,32755.0,1.31677,1.96382,1846.19,7,2,3,0,True,False,False
35.56802,-89.52871,35.29479,-88.08915,108.3,29627.0,1.30854,1.39,343.21,7,2,3,0,False,True,False
33.28832,-116.67935,40.00674,-73.7984,2757.0,23250.0,1.27655,2.36209,4944.65,7,2,3,0,True,False,False
33.45794,-86.72789,34.15334,-79.74475,481.2,24241.0,1.26536,1.69389,1164.94,7,2,3,0,False,True,False
29.87534,-99.85456,31.37602,-86.10743,962.3,28345.0,1.3459,1.85288,2198.2,7,2,3,0,False,True,False
28.56624,-116.70249,33.17137,-104.36789,929.5,17315.0,1.29896,1.91407,2076.81,7,2,3,0,False,True,False
41.31561,-85.36206,39.55328,-72.18051,817.3,32404.0,1.30907,2.10821,1688.09,7,2,3,0,True,False,False
29.50969,-98.40059,44.30296,-87.52871,1419.7,35381.0,1.34539,2.00231,3019.0,7,2,3,0,True,False,False
43.96975,-71.05842,30.92733,-113.23037,2754.5,41485.0,1.31796,2.32739,5180.86,7,2,3,0,True,False,False
33.17137,-104.36789,39.22317,-72.9671,2068.7,32153.0,1.31692,2.21159,3985.45,7,2,3,0,True,False,False
35.98195,-82.78379,41.97663,-84.45902,514.1,33374.0,1.30019,1.83756,1209.55,7,2,3,0,False,True,False
29.39553,-99.6978,35.98195,-82.78379,1251.8,26182.0,1.32725,2.02353,2629.73,7,2,3,0,True,False,False
38.09122,-76.78906,28.56624,-116.70249,2702.0,35909.0,1.3374,2.25253,5202.28,7,2,3,0,True,False,False
28.75668,-115.87725,30.92733,-113.23037,265.3,26640.0,1.33101,1.61581,657.66,7,2,3,0,True,False,False
35.29479,-88.08915,38.09122,-76.78906,758.4,47500.0,1.33016,1.91474,1691.93,7,2,3,0,True,False,False
31.88294,-98.58097,38.16908,-72.74564,1747.7,28876.0,1.34103,1.80406,3803.511053333333,7,2,3,0,False,False,True
43.96975,-71.05842,33.60973,-82.29994,1104.3,36219.0,1.27722,1.78166,2545.02,7,2,3,0,False,False,True
31.88294,-98.58097,39.41104,-91.1245,798.5,25634.0,1.29176,2.01296,1700.07,7,2,3,0,True,False,False
35.56802,-89.52871,35.1967,-121.69849,2185.8,42035.0,1.34709,2.12976,4453.17,7,2,3,0,True,False,False
29.50969,-98.40059,28.35765,-86.94782,806.7,26600.0,1.31236,1.91937,1762.58,7,2,3,0,True,False,False
43.438,-86.29173,30.71157,-94.7655,1154.8,37121.0,1.3389,1.98672,2458.42,7,2,3,0,True,False,False
40.00674,-73.7984,32.54628,-92.31888,1304.0,30057.0,1.32269,1.79684,2995.27,7,2,3,0,False,False,True
33.17137,-104.36789,30.50134,-92.65374,799.6,35551.0,1.30071,1.89416,1846.89,7,2,3,0,True,False,False
39.71695,-78.12481,30.50134,-92.65374,1213.7,24594.0,1.30961,2.09322,2479.39,7,2,3,0,True,False,False
43.438,-86.29173,33.28832,-116.67935,2043.1,45238.0,1.27684,2.15757,3948.52,7,2,3,0,True,False,False
34.84933,-86.2894,35.1967,-121.69849,2308.6,32093.0,1.30415,2.27418,4388.84,7,2,3,0,True,False,False
33.28832,-116.67935,34.15334,-79.74475,2477.4,34653.0,1.26114,1.96324,5341.61,7,2,3,0,False,False,True
37.15706,-86.77499,35.98195,-82.78379,302.2,32821.0,1.2653,1.52118,796.62,7,2,3,0,False,True,False
33.17137,-104.36789,39.22317,-72.9671,2059.2,42332.0,1.31493,2.16033,4157.9,7,2,3,0,True,False,False
35.29479,-88.08915,39.6218,-88.48008,349.4,17942.0,1.34255,1.83709,811.4,7,2,3,0,True,False,False
31.80442,-88.25195,40.00674,-73.7984,1124.8,29352.0,1.28589,1.87045,2531.05,7,2,3,0,False,False,True
34.84933,-86.2894,41.70243,-89.85588,616.6,21959.0,1.32973,1.96927,1334.81,7,2,3,0,True,False,False
39.6218,-88.48008,29.50969,-98.40059,1028.9,32402.0,1.30706,1.9354,2274.26,7,2,3,0,True,False,False
44.30296,-87.52871,35.37376,-77.47605,936.9,40430.0,1.29317,1.84532,2179.5,7,2,3,0,False,True,False
39.41104,-91.1245,32.54628,-92.31888,566.9,41015.0,1.2877,1.76569,1336.61,7,2,3,0,True,False,False
41.31561,-85.36206,28.61374,-95.89569,1232.6,26625.0,1.292,1.78542,2848.44,7,2,3,0,False,False,True
41.67681,-78.56704,39.22317,-72.9671,416.7,28466.0,1.27967,1.68155,1016.23,7,2,3,0,False,False,True
29.39553,-99.6978,35.1967,-121.69849,1588.7,25152.0,1.29295,1.92728,3369.39,7,2,3,0,False,True,False
39.71695,-78.12481,33.45894,-94.78556,1182.7,31056.0,1.32329,2.10677,2478.25,7,2,3,0,True,False,False
33.07921,-119.79528,38.09122,-76.78906,2831.7,19603.0,1.2962,2.05737,5817.95,7,2,3,0,False,False,True
31.83025,-94.38343,38.09122,-76.78906,1292.8,27481.0,1.32258,1.91395,2797.85,7,2,3,0,False,True,False
41.67681,-78.56704,35.29479,-88.08915,786.4,22977.0,1.35046,2.11518,1615.55,7,2,3,0,True,False,False
30.50134,-92.65374,34.15334,-79.74475,931.5,37592.0,1.31583,1.72213,2282.64,7,2,3,0,False,False,True
35.1967,-121.69849,41.31561,-85.36206,2326.7,21057.0,1.32944,2.33169,4191.28,7,2,3,0,True,False,False
33.45894,-94.78556,31.98691,-84.48897,710.4,36883.0,1.3073492465753425,1.50931,1877.27,7,2,3,0,False,False,True
29.50969,-98.40059,35.56802,-89.52871,783.9,22541.0,1.31443,1.94384,1739.6,7,2,3,0,True,False,False
39.55328,-72.18051,33.17137,-104.36789,2100.4,31223.0,1.29368,2.15435,4179.08,7,2,3,0,True,False,False
41.67681,-78.56704,33.28832,-116.67935,2472.6,30891.0,1.29977,2.33606,4635.54,7,2,3,0,True,False,False
43.96975,-71.05842,31.37602,-86.10743,1357.6,42659.0,1.30696,2.08303,2837.44,7,2,3,0,True,False,False
31.37602,-86.10743,37.37287,-69.5,1202.4,33688.0,1.2901,2.13496,804.91,7,2,3,0,True,False,False
38.87577,-77.05086,33.45894,-94.78556,1234.5,36478.0,1.28709,2.04073,2613.67,7,2,3,0,True,False,False
33.28832,-116.67935,42.80915,-76.89973,2652.0,30807.0,1.29511,2.24631,5018.11,7,2,3,0,True,False,False
37.15706,-86.77499,35.1967,-121.69849,2235.3,22244.0,1.27495,2.0679,4643.35,7,2,3,0,False,False,True
37.36588,-87.47153,38.52567,-88.85948,146.3,47500.0,1.28783,1.39,423.31,7,2,3,0,True,False,False
40.00674,-73.7984,31.98691,-84.48897,943.7,23286.0,1.31164,1.95062,2044.57,7,2,3,0,False,True,False
39.54838,-118.64843,42.80915,-76.89973,2540.7,31824.0,1.32206,2.35763,4560.5,7,2,3,0,True,False,False
38.16908,-72.74564,39.55328,-72.18051,129.9,35129.0,1.29631,1.43277,353.57,7,2,3,0,True,False,False
28.35765,-86.94782,37.15706,-86.77499,719.7,30847.0,1.32958,1.72051,1800.31,7,2,3,0,False,False,True
39.6218,-88.48008,31.83025,-94.38343,778.6,29248.0,1.302,1.76422,4358.6,7,2,3,0,False,True,False
29.50969,-98.40059,44.30296,-87.52871,1381.4,28161.0,1.36658,2.09559,2821.46,7,2,3,0,True,False,False
38.09122,-76.78906,43.438,-86.29173,728.9,28594.0,1.30879,2.01048,1537.67,7,2,3,0,True,False,False
31.37602,-86.10743,37.15706,-86.77499,477.2,40227.0,1.3073492465753425,1.76878,1143.56,7,2,3,0,True,False,False
32.54628,-92.31888,36.99152,-84.99876,594.9,19362.0,1.30204,1.7684,1417.5,7,2,3,0,False,True,False
31.88294,-98.58097,29.50969,-98.40059,202.2,26645.0,1.29908,1.39,562.63,7,2,3,0,True,False,False
35.29479,-88.08915,30.92733,-113.23037,1774.3,44713.0,1.31072,1.84492,4130.49,7,2,3,0,False,False,True
35.37376,-77.47605,43.61923,-84.04517,770.2,25682.0,1.26084,2.11339,1566.47,7,2,3,0,True,False,False
39.6218,-88.48008,31.88294,-98.58097,940.8,27722.0,1.2944,2.01655,2037.41,7,2,3,0,True,False,False
31.88294,-98.58097,33.17137,-104.36789,422.3,26619.0,1.32283,1.73903,1010.31,7,2,3,0,True,False,False
35.1967,-121.69849,35.37376,-77.47605,2859.3,29796.0,1.30408,2.22945,5392.04,7,2,3,0,True,False,False
34.15334,-79.74475,39.22317,-72.9671,620.1,27121.0,1.30553,1.75171,1488.69,7,2,3,0,False,False,True
33.45894,-94.78556,38.09122,-76.78906,1238.1,44842.0,1.33477,1.98311,2684.4,7,2,3,0,True,False,False
41.70243,-89.85588,40.00674,-73.7984,1002.1,46881.0,1.29863,2.08852,2095.89,7,2,3,0,True,False,False
35.37376,-77.47605,31.88294,-98.58097,1373.8,26124.0,1.32688,1.87116,3175.88,7,2,3,0,False,False,True
38.52567,-88.85948,33.45794,-86.72789,462.1,39668.0,1.27807,1.6926,1129.56,7,2,3,0,True,False,False
38.16908,-72.74564,43.438,-86.29173,957.0,32679.0,1.29984,2.13778,1954.38,7,2,3,0,True,False,False
38.87577,-77.05086,41.31561,-85.36206,558.3,27141.0,1.30635,2.0556,1174.86,7,2,3,0,True,False,False
33.17137,-104.36789,30.71157,-94.7655,700.8,16101.0,1.32694,1.71055,1734.09,7,2,3,0,False,False,True
40.00674,-73.7984,35.56802,-89.52871,1073.1,29289.0,1.31604,2.10971,2210.71,7,2,3,0,True,False,False
42.80915,-76.89973,41.31561,-85.36206,535.2,23355.0,1.30106,1.76823,1278.83,7,2,3,0,False,False,True
34.15334,-79.74475,34.84933,-86.2894,469.9,38277.0,1.31334,1.71723,1152.25,7,2,3,0,True,False,False
29.87534,-99.85456,30.92733,-113.23037,946.6,37462.0,1.29865,1.70147,2305.91,7,2,3,0,False,False,True
31.80442,-88.25195,39.27463,-69.5,1389.1,26880.0,1.29116,2.06048,2942.26,7,2,3,0,False,True,False
39.27463,-69.5,33.28832,-116.67935,3126.3,18948.0,1.32622,2.0588,6091.035357142857,7,2,3,0,False,False,True
39.41104,-91.1245,39.22317,-72.9671,1123.3,32859.0,1.29243,2.04041,2371.78,7,2,3,0,True,False,False
30.50134,-92.65374,39.6218,-88.48008,785.5,41949.0,1.26474,1.64146,1954.96,7,2,3,0,False,False,True
37.36588,-87.47153,39.71695,-78.12481,645.3,33845.0,1.31981,1.87369,1423.55,7,2,3,0,True,False,False
41.97663,-84.45902,36.99152,-84.99876,391.0,43657.0,1.3293,1.68953,956.22,7,2,3,0,True,False,False
35.39918,-109.59792,39.41104,-91.1245,1247.2,42901.0,1.30427,1.77883,2894.8,7,2,3,0,False,True,False
37.36588,-87.47153,42.80915,-76.89973,796.8,32961.0,1.2625,2.04758,5970.35,7,2,3,0,True,False,False
30.50134,-92.65374,39.55328,-72.18051,1533.9,22176.0,1.30061,2.23653,2963.06,7,2,3,0,True,False,False
36.99152,-84.99876,30.50134,-92.65374,726.6,32934.0,1.32462,1.7895,1694.67,7,2,3,0,True,False,False
42.80915,-76.89973,38.09122,-76.78906,391.6,44104.0,1.33542,1.82717,902.78,7,2,3,0,True,False,False
31.80442,-88.25195,35.56802,-89.52871,348.4,24744.0,1.29195,1.39,966.36,7,2,3,0,False,False,True
28.75668,-115.87725,34.6357,-83.28506,2296.8,32719.0,1.28837,2.17389,4544.07,7,2,3,0,True,False,False
40.00674,-73.7984,36.99152,-84.99876,748.4,25010.0,1.29388,1.95676,1660.46,7,2,3,0,False,True,False
33.28832,-116.67935,33.22353,-115.24994,110.0,27460.0,1.28391,1.39,312.22,7,2,3,0,True,False,False
39.22317,-72.9671,34.27518,-92.06214,1303.2,35734.0,1.28971,2.13583,2629.41,7,2,3,0,True,False,False
30.50134,-92.65374,33.22353,-115.24994,1562.4,25363.0,1.28501,1.89687,3531.56,7,2,3,0,False,False,True
33.28832,-116.67935,41.97663,-84.45902,2120.8,26219.0,1.3034,2.04045,4615.93,7,2,3,0,False,False,True
33.28832,-116.67935,43.438,-86.29173,2040.9,36640.0,1.29245,2.20327,4006.49,7,2,3,0,True,False,False
35.29792,-87.18651,35.03488,-113.18895,1704.3,30700.0,1.28686,2.14148,3435.48,7,2,3,0,True,False,False
39.6218,-88.48008,38.16908,-72.74564,998.4,43271.0,1.31354,2.08949,2103.16,7,2,3,0,True,False,False
38.16908,-72.74564,35.29792,-87.18651,953.5,35465.0,1.33884,2.02498,2088.78,7,2,3,0,True,False,False
33.60973,-82.29994,31.37602,-86.10743,325.0,34796.0,1.28797,1.39,926.88,7,2,3,0,False,False,True
35.56802,-89.52871,30.50134,-92.65374,496.6,21136.0,1.3073492465753425,1.66698,1186.7,7,2,3,0,True,False,False
29.39553,-99.6978,39.6218,-88.48008,1140.6,32468.0,1.28137,1.7243,2685.15,7,2,3,0,False,False,True
33.17137,-104.36789,41.97663,-84.45902,1446.1,28926.0,1.27527,2.1339,2928.02,7,2,3,0,True,False,False
30.50134,-92.65374,33.07921,-119.79528,1856.5,28444.0,1.25762,2.14096,3691.21,7,2,3,0,True,False,False
37.37287,-69.5,37.15706,-86.77499,1095.4,38940.0,1.3714,1.92421,2363.35,7,2,3,0,True,False,False
34.6357,-83.28506,38.09122,-76.78906,524.4,30393.0,1.31431,1.59847,1341.26,7,2,3,0,False,False,True
35.56802,-89.52871,38.09122,-76.78906,868.0,37524.0,1.3649,1.8721,1941.56,7,2,3,0,True,False,False
28.35765,-86.94782,29.87534,-99.85456,917.2,34332.0,1.34143,1.92375,2065.8,7,2,3,0,True,False,False
35.98195,-82.78379,29.50969,-98.40059,1200.2,29902.0,1.35239,1.82746,2839.63,7,2,3,0,False,False,True
41.31561,-85.36206,36.99152,-84.99876,349.7,37104.0,1.26924,1.70818,849.26,7,2,3,0,True,False,False
38.09122,-76.78906,29.87534,-99.85456,1648.3,41108.0,1.28378,1.86662,3803.6,7,2,3,0,False,False,True
35.98195,-82.78379,42.80915,-76.89973,685.2,13744.0,1.33107,1.94862,1499.34,7,2,3,0,False,True,False
33.31075,-110.3123,33.45894,-94.78556,1041.7,20036.0,1.34414,2.0117,2178.09,7,2,3,0,True,False,False
35.56802,-89.52871,37.15706,-86.77499,247.0,25558.0,1.29564,1.39,703.07,7,2,3,0,False,False,True
30.50134,-92.65374,29.50969,-98.40059,424.8,47500.0,1.32947,1.39121,1195.93,7,2,3,0,False,False,True
35.98195,-82.78379,29.50969,-98.40059,1206.9,8425.0,1.3011,2.03701,2555.73,7,2,3,0,False,True,False
35.1967,-121.69849,38.09122,-76.78906,2898.4,27911.0,1.29495,2.07496,5972.2,7,2,3,0,False,False,True
29.50969,-98.40059,37.36588,-87.47153,973.0,35107.0,1.29841,1.90673,2171.81,7,2,3,0,True,False,False
39.55328,-72.18051,30.50134,-92.65374,1519.8,16959.0,1.31879,2.00507,3296.97,7,2,3,0,False,False,True
41.31561,-85.36206,28.75668,-115.87725,2180.2,31052.0,1.30032,2.29127,4155.08,7,2,3,0,True,False,False
39.41104,-91.1245,31.88294,-98.58097,805.8,37004.0,1.30211,1.93148,1773.92,7,2,3,0,True,False,False
35.56802,-89.52871,30.50134,-92.65374,462.1,32754.0,1.29598,1.57518,1187.01,7,2,3,0,False,True,False
39.6218,-88.48008,42.80915,-76.89973,752.8,31746.0,1.27796,2.06975,1575.81,7,2,3,0,True,False,False
29.39553,-99.6978,39.54838,-118.64843,1516.3,20274.0,1.26271,2.06485,3118.16,7,2,3,0,False,True,False
34.6357,-83.28506,38.52567,-88.85948,496.5,34585.0,1.2795,1.82766,1143.76,7,2,3,0,True,False,False
37.37287,-69.5,33.28832,-116.67935,3030.8,35709.0,1.31227,1.96351,6091.035357142857,7,3,3,0,False,False,True
35.29479,-88.08915,39.55328,-72.18051,1052.4,47500.0,1.33716,2.02407,2217.51,7,3,3,0,True,False,False
31.80442,-88.25195,35.39918,-109.59792,1476.4,33656.0,1.36594,1.80253,3492.8,7,3,3,0,False,False,True
28.56624,-116.70249,33.45894,-94.78556,1529.9,34961.0,1.39037,2.0166,3229.54,7,3,3,0,True,False,False
31.88294,-98.58097,31.80442,-88.25195,710.5,31763.0,1.35458,1.79099,1656.43,7,3,3,0,True,False,False
33.28832,-116.67935,34.84933,-86.2894,2022.2,22493.0,1.35953,2.29619,3832.66,7,3,3,0,True,False,False
39.55328,-72.18051,43.438,-86.29173,900.9,16714.0,1.3311572185430463,1.94905,2045.58,7,3,3,0,False,False,True
31.80442,-88.25195,33.60973,-82.29994,442.9,33484.0,1.32682,1.67388,1082.16,7,3,3,0,True,False,False
34.6357,-83.28506,39.6218,-88.48008,528.4,30545.0,1.36819,1.5343,1397.01,7,3,3,0,False,False,True
35.37376,-77.47605,29.87534,-99.85456,1624.5,34503.0,1.32361,1.87631,3669.39,7,3,3,0,False,False,True
35.56802,-89.52871,34.84933,-86.2894,234.1,20981.0,1.34667,1.61024,596.1,7,3,3,0,True,False,False
31.98691,-84.48897,29.39553,-99.6978,1064.6,33690.0,1.33027,1.93475,2309.46,7,3,3,0,True,False,False
31.80442,-88.25195,28.35765,-86.94782,314.7,41241.0,1.31564,1.54852,804.37,7,3,3,0,True,False,False
35.29479,-88.08915,42.80915,-76.89973,936.7,31233.0,1.36166,2.04639,1980.14,7,3,3,0,True,False,False
29.39553,-99.6978,29.50969,-98.40059,103.8,35222.0,1.32255,1.39,357.76,7,3,3,0,False,False,True
29.87534,-99.85456,31.37602,-86.10743,945.1,46293.0,1.33468,1.61919,2417.81,7,3,3,0,False,False,True
31.98691,-84.48897,37.36588,-87.47153,499.4,20745.0,1.34401,1.64538,1272.41,7,3,3,0,False,False,True
35.03488,-113.18895,34.15334,-79.74475,2133.8,23188.0,1.35492,2.19478,4098.46,7,3,3,0,True,False,False
41.31561,-85.36206,38.52567,-88.85948,330.4,35862.0,1.33952,1.68453,813.18,7,3,3,0,True,False,False
33.31075,-110.3123,35.56802,-89.52871,1360.5,22187.0,1.32685,1.96334,2960.92,7,3,3,0,False,False,True
34.27518,-92.06214,33.07921,-119.79528,1855.8,27533.0,1.30262,2.16262,3715.2,7,3,3,0,True,False,False
35.98195,-82.78379,28.56624,-116.70249,2410.3,17353.0,1.31885,2.29809,4511.81,7,3,3,0,True,False,False
39.6218,-88.48008,34.15334,-79.74475,711.8,38465.0,1.34346,1.91344,1621.96,7,3,3,0,True,False,False
29.87534,-99.85456,40.00674,-73.7984,1929.2,28038.0,1.31144,2.0301,4058.58,7,3,3,0,False,True,False
34.84933,-86.2894,35.29479,-88.08915,140.8,19536.0,1.3249,1.4414,380.46,7,3,3,0,True,False,False
29.87534,-99.85456,38.09122,-76.78906,1666.1,38772.0,1.34283,1.93102,3694.79,7,3,3,0,False,True,False
37.15706,-86.77499,34.15334,-79.74475,554.1,34163.0,1.3599,1.57479,1420.85,7,3,3,0,False,False,True
38.52567,-88.85948,39.6218,-88.48008,110.1,33199.0,1.34305,1.39,353.69,7,3,3,0,False,False,True
35.39918,-109.59792,29.87534,-99.85456,798.5,37900.0,1.29394,1.60155,2072.59,7,3,3,0,False,False,True
43.96975,-71.05842,44.30296,-87.52871,969.2,22747.0,1.34865,1.99131,2116.32,7,3,3,0,False,False,True
41.67681,-78.56704,29.87534,-99.85456,1670.6,23984.0,1.34385,2.17751,3275.69,7,3,3,0,True,False,False
33.31075,-110.3123,39.41104,-91.1245,1320.6,29364.0,1.29721,1.92534,2966.6,7,3,3,0,False,True,False
39.41104,-91.1245,40.00674,-73.7984,1093.8,40982.0,1.33767,2.07435,2277.07,7,3,3,0,True,False,False
32.54628,-92.31888,28.56624,-116.70249,1703.6,44551.0,1.33746,2.08532,3556.32,7,3,3,0,True,False,False
39.41104,-91.1245,43.438,-86.29173,475.1,47500.0,1.33536,1.86372,1126.03,7,3,3,0,True,False,False
31.88294,-98.58097,29.87534,-99.85456,202.0,29364.0,1.3236,1.39,580.91,7,3,3,0,True,False,False
29.50969,-98.40059,43.96975,-71.05842,2133.2,30748.0,1.35438,2.10217,4422.6,7,3,3,0,False,True,False
41.97663,-84.45902,39.6218,-88.48008,322.8,29202.0,1.35967,1.4706,859.57,7,3,3,0,False,False,True
30.50134,-92.65374,28.75668,-115.87725,1603.0,26213.0,1.33774,1.92887,3499.26,7,3,3,0,False,True,False
31.98691,-84.48897,33.45894,-94.78556,707.1,30993.0,1.3524,1.95611,1562.78,7,3,3,0,True,False,False
34.6357,-83.28506,29.87534,-99.85456,1197.2,30553.0,1.35416,1.77516,2841.75,7,3,3,0,False,False,True
39.22317,-72.9671,42.80915,-76.89973,388.7,29130.0,1.31816,1.86461,884.63,7,3,3,0,True,False,False
30.50134,-92.65374,39.55328,-72.18051,1561.5,28828.0,1.37592,2.16779,3133.06,7,3,3,0,True,False,False
28.56624,-116.70249,35.29792,-87.18651,2064.1,30925.0,1.33272,2.14625,4123.03,7,3,3,0,True,False,False
41.70243,-89.85588,28.56624,-116.70249,2033.1,39362.0,1.30774,2.21473,3959.06,7,3,3,0,True,False,False
33.31075,-110.3123,39.71695,-78.12481,2113.2,33240.0,1.33774,1.95256,4757.82,7,3,3,0,False,False,True
28.61374,-95.89569,38.09122,-76.78906,1509.7,27635.0,1.33749,1.89074,3384.98,7,3,3,0,False,False,True
34.27518,-92.06214,39.71695,-78.12481,991.3,28107.0,1.35744,1.88266,2275.32,7,3,3,0,False,False,True
35.1967,-121.69849,29.87534,-99.85456,1560.1,26472.0,1.31925,1.92017,3429.16,7,3,3,0,False,True,False
33.07921,-119.79528,30.92733,-113.23037,504.4,37443.0,1.37884,1.70589,1225.21,7,3,3,0,True,False,False
37.15706,-86.77499,31.83025,-94.38343,662.4,35749.0,1.3312,1.80998,1558.87,7,3,3,0,True,False,False
35.29479,-88.08915,32.54628,-92.31888,360.4,29814.0,1.36746,1.39,1023.17,7,3,3,0,False,False,True
33.17137,-104.36789,34.15334,-79.74475,1642.7,33177.0,1.32529,2.13513,3305.66,7,3,3,0,True,False,False
33.45794,-86.72789,41.31561,-85.36206,650.0,18501.0,1.30763,1.99914,1376.76,7,3,3,0,True,False,False
35.29479,-88.08915,36.99152,-84.99876,253.2,20514.0,1.28395,1.44549,694.65,7,3,3,0,False,False,True
34.6357,-83.28506,39.55328,-72.18051,833.3,39953.0,1.36814,1.99665,1812.61,7,3,3,0,True,False,False
33.17137,-104.36789,41.67681,-78.56704,1736.5,41556.0,1.3397,2.08373,3558.75,7,3,3,0,True,False,False
35.29479,-88.08915,38.09122,-76.78906,772.3,37365.0,1.34706,1.95996,1684.1,7,3,3,0,True,False,False
33.45794,-86.72789,33.22353,-115.24994,1952.4,30780.0,1.30389,1.96602,4264.82,7,3,3,0,False,False,True
33.17137,-104.36789,28.61374,-95.89569,694.9,39035.0,1.32156,1.8422,1629.48,7,3,3,0,True,False,False
43.96975,-71.05842,32.54628,-92.31888,1599.0,28264.0,1.32158,1.87423,3598.03,7,3,3,0,False,False,True
33.45794,-86.72789,36.99152,-84.99876,313.7,36435.0,1.35434,1.39,865.1,7,3,3,0,False,True,False
30.50134,-92.65374,34.15334,-79.74475,947.4,24324.0,1.29603,2.071,1989.26,7,3,3,0,True,False,False
37.15706,-86.77499,38.09122,-76.78906,676.0,39746.0,1.36126,1.61765,1695.22,7,3,3,0,False,False,True
33.60973,-82.29994,34.84933,-86.2894,301.0,41864.0,1.3021,1.61135,781.61,7,3,3,0,True,False,False
